Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.82678282032126#1.0475278810000745#0.03867826009911668#1.8055530662558534#[-0.11662646447113578, -0.38830942920794187]#[5.3491567899633825, 5.014347924978369]#[9.569150540177255, 9.667990938969973]
