Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.1990537934872798#0.12618771750833235#0.17909831580327396#1.5304575956413595#[-0.0349712244995708, 0.4135256626420445]#[5.459128048877139, 4.782913460135635]#[10.454917884120436, 10.394556421695393]
