Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
2.688128074654692#0.3135253609039299#0.5797791908624743#0.3280676508683287#[0.3134754746069792, -0.33027473982551814]#[4.688846443394558, 4.783722978438452]#[10.426540931236014, 10.185503141931786]
