Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.2790192849824615#1.4963722200995861#0.4218434878454882#0.37261224740714605#[-0.48663204710388175, -0.24964259846677328]#[5.433471952901066, 5.298821654097381]#[10.23901150328347, 9.767695265335414]
