Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.9551762150805146#1.0919536960482659#0.405949395044507#0.9680489231226503#[0.015149259164532247, 0.04813253163331588]#[5.4611019018398945, 4.598857338075584]#[10.12905715743037, 10.025175310974676]
