Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.5145949066198477#1.8255235565856343#1.964674546058714#1.748896155495793#[-0.4683969813115565, -0.24233164979230026]#[4.653890719992754, 4.894278906917262]#[10.271991871760623, 10.454081945410026]
