Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.6596052386626172#1.019457908249514#0.23745827475965897#0.5304749890277407#[-0.3537994966399851, -0.0167836014340792]#[5.277188825782217, 5.431927000312485]#[10.410487502469685, 9.526464048865343]
