response#dim0#dim1#dim2#dim3#dim4#dim5#dim6#dim7#dim8#dim9
0.36461063140372907	9.95	9.9	9.96	9.96	9.9	9.93	9.9	9.97	9.92	9.94
4.320593526193542e-12	6.528346522499531	7.699864265687387	12.600538838455705	10.782539986164867	10.605762476361296	12.131411261750817	6.874517036478277	12.969836099258657	10.467081113113714	11.884074170640037
7.197814394574909e-85	7.962839726597146	13.550944852787758	0.1659486523205338	-1.0715963968559983	-4.984701243661043	-0.19126491674865065	2.211350406927828	1.592950278042446	13.36813651181189	8.955042643944719
8.855124838748884e-12	-1.3254900564407146	0.30873229773210387	-2.975346332740425	-3.2917845020867675	3.9969675090580665	1.311333588340795	3.6444767945733147	0.5750748117893423	-0.5175602565185695	-0.007795422026517507
1.9235176665422422e-79	3.5725587852127294	2.1776463516213003	-3.929632329588939	12.40159242711616	3.4433126351901393	-4.1661175892328846	9.343686761544209	13.868384035432179	1.560671563110077	8.049242835999967
6.616087382050559e-16	2.8359930254569417	6.910846125896995	1.0339116188239839	0.7599798161596683	6.250378303611262	5.660723679748843	0.7065934598969665	3.786080256116694	5.779350047171732	6.1809825652250225
2.11198794303384e-40	8.017865946970375	-3.0772260108743454	-1.699210122113437	7.210098794148557	7.963515183318076	9.430284395295196	3.327267435175054	8.517462307318626	7.823570112422068	1.3320948238581103
1.8850574493107758e-15	5.455124043882334	-1.1511791412682792	5.532418939035072	3.5783220791559813	3.1956485523040907	3.205161061441803	4.373516156266222	5.466238390295917	9.384079186192489	4.774873880587201
2.680266933360513e-13	0.2956710535910556	1.8283581864720038	3.831438281414208	2.6228075078888624	-1.0582197821776407	0.7757552677163009	-2.5898572944254084	2.8354787749099835	1.182757182243015	-3.8155222518493637
4.59482433633132e-11	6.432433276604076	7.139704915551919	2.5699975734179876	5.609808311798439	8.84589101240249	4.287696447746905	2.5143337555410916	5.902627448612206	3.393609634454201	8.211541036768782
5.053344133718005e-13	12.030281522344993	9.5325290419205	4.136692154720665	9.486400412937769	11.792776409205807	9.094254952871477	9.246038550770095	8.447691310647091	12.908136105827865	9.977972529259095
3.6394040228185456e-15	1.9643665901292113	-1.9826304193838284	-3.4251849484679053	2.5339610055885213	1.2951074385173538	-0.66961209549339	4.086711035432419	-1.9862359072161073	-1.9310020417516682	4.474014652077216
6.650812372376799e-14	2.6072259645079914	6.120415284138366	4.218941308647217	10.353071887328511	8.427653633586978	3.160242457845577	6.428504322940187	3.6188335310556052	2.4639189697180246	5.2014382015058995
3.104848817393373e-11	8.853637756031564	9.680319782529008	10.634270796013274	11.74121733083809	8.243614208738528	9.189059036147748	5.765438335016864	9.791001687565132	8.533990344865945	6.43589621919995
3.2189389780410615e-16	9.209722391713706	2.7466440910526675	4.614172580335074	8.451248947838373	0.08837273022161085	7.323192686295673	1.987675248045731	5.418442566547041	3.877145405503102	4.124115285950264
4.7570207125786196e-11	6.4048094196078065	5.53074295428781	9.41272171893768	5.104150069189767	8.659636473993366	4.099227033792758	7.029490800872418	4.255923072538177	4.744128349213181	8.05551383211551
7.933776637410013e-10	4.577062120136308	5.844925967565825	4.24262564976897	5.220017907098658	1.3966625827137191	1.358497223321125	5.249437598913243	2.6430994184950807	3.1314232031997857	5.773649572743507
1.4567623307455862e-17	-0.43022650206847857	2.1610809824909243	2.9111503693079577	-2.491125958211169	-4.144796442869776	2.451203430273048	1.5039336713034874	0.081640309585433	4.22407928981235	-2.935835367698989
2.8577055695472855e-84	8.28700084042218	10.986555659044061	3.109166720268604	-2.93964885797938	-1.4264762987559698	13.444476896152768	6.580628463058364	12.721033184569745	5.496554595843076	14.355914772103361
4.5091561726996294e-90	-3.7386425582383787	14.59151357512524	7.9467653552736195	8.893319971220377	3.0036318089938714	-4.0974708622403355	-0.10382831084392485	-0.5776254052917125	12.150126021615328	8.698906016164782
