Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.446511667998377#1.2453685400862256#0.9277897849096963#1.9791904960551872#[0.06918272146444793, -0.2180263209658786]#[4.980326297927947, 5.416298908437287]#[9.752851935277311, 9.636754345451388]
