Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.572300947112192#1.6938480520622794#1.0762230433197164#1.418228926618816#[-0.15625671998865398, -0.01890543835773928]#[5.391717724339579, 4.547922569544995]#[10.419405452228647, 9.734911168462773]
