Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
2.058123446124262#0.824620434975454#0.2857826436140771#0.4130027848879476#[-0.10320886225145742, -0.48878675035294017]#[4.640180572216966, 5.022331465615993]#[10.276307653737176, 9.522351814227804]
