Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.4159568984415523#0.0254562542279555#1.6815744652040312#0.0074489953986811575#[0.1680652295404882, 0.22033328236577165, 0.3503018389587078, 0.2790185457766049, 0.0067313021373955895, 0.2160274740209006, -0.10753837847299785, 0.3514108416737385, 0.20778755487925493, 0.3435547609044626]#[5.440428193800538, 4.715450152387345, 5.0065945101433105, 5.327694828784609, 4.930676401918712, 5.032340230938814, 4.722733581885762, 4.874522753875602, 4.9806294703950265, 4.8684617629776445]#[10.385713235272743, 9.865174009201437, 9.52593417908957, 9.879176116744137, 10.267977131548744, 9.982449168619578, 9.697547421561001, 9.900915118529516, 10.071640788139609, 9.795628722775382]
