Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.4649332305994434#0.5048459168079189#1.5388781988286804#0.020132351045813568#[-0.06628879867926385, -0.4970739492909243, -0.2100188527522323, -0.28199883138338566, -0.4102170565486024, 0.1708150100421384, -0.4890744419050541, 0.06061282401904611, -0.00013968847282463948, -0.19461489869574844]#[4.747763550731376, 4.754911853671734, 5.130407708264761, 5.083328307125841, 5.016982152440225, 5.23079908855501, 5.018229935738469, 4.50596269256382, 5.444605559107024, 4.571399047329077]#[10.37652349272901, 9.74382483468621, 9.777508930154218, 9.978687587094505, 9.864887996741064, 10.189850937541795, 10.207516666395898, 10.249237905067647, 10.277454414652409, 10.41436312769065]
