Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.065423805242113#1.787492568014276#0.31506227178738566#0.876112315146482#[0.20116954940345322, 0.05730662357938343, -0.24286365236723872, 0.10078988923245469, 0.13612981475907215, -0.02788428966661205, -0.3478379447131871, 0.45943108357093465, 0.1127600523359813, 0.36574881795352965]#[4.890562572741823, 4.914424065598579, 4.690102512680704, 5.053263122196982, 4.858985074390929, 5.12651984117312, 5.13904499000901, 4.891635634151751, 4.770897189732277, 4.953373235063418]#[10.045044410582664, 10.239174766773946, 9.6276395212886, 9.983629387677116, 10.387017383321508, 10.128552033570681, 9.96303742941921, 10.336867547558, 10.051626674267467, 10.095348467610153]
