Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.8054883346923367#0.19842538013377342#0.43926062085508#0.8054075174094888#[-0.25931492007878165, 0.09447211140619227]#[4.746341744703212, 4.804061090353119]#[10.069241576043321, 10.126861329368671]
