Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
2.067215243503211#0.05015498999636536#0.6541307737728561#0.5952168927016726#[-0.166849766476883, 0.477678104886919]#[5.055674698104996, 5.305106211473902]#[10.134484854107004, 9.741137373601621]
