Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.6026977420442778#1.8199074210742074#1.8848828883458772#0.8186649166271962#[-0.31669230636983836, -0.32541397033036734]#[4.929186310890669, 5.128135714747817]#[9.83304726726673, 10.371500353611749]
