Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.4129434487094883#0.7065499434146947#1.6329405012256792#1.7558426899200918#[0.45205539628774805, -0.3196848053090816]#[5.044316752279638, 4.7136274716752204]#[10.358406570909843, 10.179962958774318]
