Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.7238514768981331#1.2107987551327395#0.7917624101343381#1.1616585737108338#[-0.19943467641300905, -0.2089980202043864]#[5.142731756964171, 4.5371223468975215]#[10.455920102910998, 9.819886533531834]
