Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.7171050286766437#0.8961417122350537#0.6418377908095854#1.3152709769239084#[0.4433625031604461, 0.4730581798072082]#[5.135174315878468, 5.2522336035787625]#[9.866212649166789, 10.231109588318239]
