Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.3379685047570275#1.177704618581237#1.871985791536165#1.817721082186838#[0.33131398398092227, -0.2578064769447398]#[4.968987599753416, 5.190295595761951]#[10.286267082241867, 9.823486296038203]
