Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.38051954262426274#0.6706529402327295#1.5959820547357797#1.6850559598668682#[0.2964405897091362, -0.3959018296884951]#[4.773213795400674, 5.294837709140789]#[9.795766484857305, 10.146261354800949]
