Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.4359462222897157#1.6021826222010465#0.02743917316778921#0.19852710262603201#[0.1793885630570119, -0.2780746226178722]#[4.692533718834815, 5.348758209447213]#[10.349782356838794, 10.175747594349597]
