Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.3361133715435858#1.7057455143852194#0.13159031625639162#0.2322138652089789#[0.4062837051429701, 0.15421943641878855]#[4.972200003362401, 4.61293403702565]#[10.476992121973442, 9.900548476595713]
