Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
1.8919648015626647#0.7491151556354081#0.196208524599782#0.6135177385058839#[0.03362269239988003, -0.23104983782173116]#[5.387511484662368, 5.1297495253721905]#[9.55518549501041, 10.147672542125445]
