Similarity#lambda1#lambda2#lambda3#mu1#mu2#mu3
0.6390605444645303#0.41283638850662485#0.7012949773091968#1.878590623642997#[-0.3476792275290783, 0.3707747175838154]#[4.663978776060544, 5.227988686948468]#[9.823917189372391, 9.610652443984987]
